0 inf
1 1.88333
2 1.23939
3 1.00851
4 0.856557
5 0.789267
6 0.631822
7 0.669166
8 0.732117
9 0.643416
10 0.571984
11 0.575299
12 0.422492
13 0.327573
14 0.343705
15 0.419048
16 0.395518
17 0.381369
18 0.364646
19 0.342483
20 0.326562
21 0.310629
22 0.297732
23 0.297292
24 0.220171
25 0.207228
26 0.192659
27 0.191254
28 0.18853
29 0.188936
30 0.186761
31 0.181569
32 0.185839
33 0.18449
34 0.181851
35 0.174281
36 0.150639
37 0.15332
38 0.150144
39 0.14346
